Customer ID,Current Credit Balance,Monthly Debt,Years in current job,Years of Credit History,Number of Open Accounts,Maximum Open Credit,payhis,amtowed,lenofcrhis,newcred,Score,FICO Score
396c03ad-9705-4d2f-8240-87329b8344ed,195415,15966.08,2,22.7,29,507342,267.49,163,134.7406859,77.89885162,673,Good
ccb7e35e-1f5b-4f0d-b38e-7df7b8ff3ce8,238355,8123.64,10,20.5,7,527714,275.22,183,136.738302,72.62770071,694,Good
5082e5a2-c86c-4f79-ad77-20d186bf0c82,362805,14057.34,10,22.9,7,617782,286.13,225,137.7408796,72.62770071,738,Good
55f9aa7e-1a86-48fd-8662-c24bc3455a5f,115178,25704.15,1,16.1,9,555632,257.57,163,136.7315442,73.98631574,661,Good
979d9097-57ca-4a5a-a436-6578d84a9b9e,389614,15760.5,10,38.9,10,527010,283.13,150,137.2498746,74.49559327,679,Good
d1c178b7-7c89-4d79-bb57-2f75232dff85,132639,2354.1,10,12,2,303534,251.76,164,136.7206776,64,646,Good
f795aec2-5185-44d0-b3f8-9fc215946d03,297331,25776.73,1,17.8,12,613712,257.77,172,137.7345577,75.29448983,671,Good
f14d843b-6b1e-4337-bf16-10c6f5f79ffd,213389,18501.63,3,17.8,14,345576,284.75,255,138.2345577,75.89194809,764,Good
78dc721c-97a9-4a0c-8dcf-6920ee4cdfaf,123538,19241.87,5,21,13,309606,283.5,141,137.7388883,75.61335193,673,Good
65cbdd82-9a79-4c7e-83c0-8737464e6de8,241186,24916.79,1,33.1,17,1208944,257.33,230,134.2476276,76.55000885,713,Good
d32a1c88-496f-406d-8ecf-02d7dc823180,18829,7164.52,3,15.9,14,63404,280.11,134,137.7311465,75.89194809,665,Good
e5cd9fdf-f92f-499f-b096-58ebcb6a94fb,133513,18253.11,1,27.4,8,227348,258.22,124,138.2444825,73.3748061,633,Good
5ba80714-9a9d-4579-9467-107f5d5361c1,847818,37736.66,5,21.4,14,1242648,289.16,254,97.73933727,75.89194809,727,Good
34605c2f-01a5-4fbe-bb65-c541f7ff9671,207290,50600.42,5,9.4,12,273680,279.99,120,129.7087214,75.29448983,645,Good
239d4367-f79b-4ff1-9a59-e3a9c61fd7c2,192926,20627.54,10,19.4,5,232936,280.99,120,124.7369043,70.50611122,636,Good
9e75a751-9cc3-4b8e-9230-23067e061432,46721,6343.53,4,9,21,88682,278.4,144,104.7062488,77.15779299,639,Good
118ba76d-d8be-4ed5-b927-763a217664ac,27531,53273.91,1,15.3,7,32670,261.87,120,133.72989,72.62770071,628,Good
5b2ae4ab-f3be-413e-9f5e-4604d602cea9,65664,19520.22,5,12.8,10,106370,281.14,120,122.2233571,74.49559327,638,Good
aad0c2e2-1f3e-4f22-a1da-5623cc05f5f9,124165,6376.78,4,10.7,5,168938,260.69,121,127.7154456,70.50611122,620,Good
d7332703-02b1-4a05-bb2e-ca7401b338f8,254581,33743.43,10,24.7,9,295350,295.29,224,130.7424802,73.98631574,741,Good
73b66c69-1835-430e-b442-2dda6bc91703,80902,38908.2,9,15.1,10,145684,292.38,126,122.2294485,74.49559327,654,Good
053e0190-67e0-4a70-9dd2-332b63fe1af8,282739,15462.77,10,11.4,9,354310,285.53,176,133.7184149,73.98631574,697,Good
ee7a4320-f522-4afb-ae3c-ad183b4d8083,98116,29188.37,3,12.1,13,239162,273.93,121,107.2210324,75.61335193,618,Good
2d673911-cf20-428a-8ad0-d39a117dcad6,34751,38885.78,10,19.4,9,78430,286.26,120,97.73690426,73.98631574,618,Good
a557bf0c-34eb-4b51-9b28-6cd5cfdff3d0,205200,11251.61,10,17.6,13,355146,282.29,154,114.2342339,75.61335193,659,Good
2a2c1c7c-f837-4df3-b59a-9d5c18c74935,334077,25657.79,7,28.4,12,406340,287.81,146,127.7451266,75.29448983,672,Good
a5c7d582-ebb3-4756-ae81-8da7eb680dee,115368,16669.84,10,21.3,10,199672,281.15,121,109.7392266,74.49559327,625,Good
7045064e-084c-4fb5-8e29-646dd5c8944f,362558,23688.25,9,16.4,6,425788,290.55,218,135.2321222,71.69607095,733,Good
a6ac5962-e52b-41b6-ba11-dd0dc2894402,11495,14222.26,1,11.2,5,35266,255.17,120,114.2176054,70.50611122,600,Good
9b17bf09-3723-4132-a68d-74b1ecebbad0,1288504,58113.21,5,23,13,1720818,285.36,231,130.2409752,75.61335193,738,Good
1f5a7e59-c72d-44bd-b560-7b82bfe99879,80693,39924.32,10,18.5,18,139458,290.98,120,122.2356351,76.72502062,650,Good
c9deea96-8125-4759-baba-674c67738177,157947,20068.56,7,14.2,9,295922,277.51,121,123.7273047,73.98631574,636,Good
83d0319c-fee5-416b-abec-c3be1ccb948b,20786,12095.78,5,14.1,10,84744,283.26,122,97.72704927,74.49559327,616,Good
903248cd-fa88-4cfc-9a3b-87ad94994897,554401,31855.21,10,24.3,25,1017346,285.78,180,97.74214522,77.58378623,668,Good
652df0b0-c9b4-45df-adc6-6235ab2e6f4d,69901,14606.44,6,14.6,11,91784,273.13,120,132.7282908,74.92603791,641,Good
e47a5a8d-6161-49f5-b2cf-9d3c3cd5cd63,43757,13752.2,3,5.7,8,148148,265.63,121,120.6719223,73.3748061,621,Good
257823a7-7db9-47fc-8e63-f19d49864265,46778,4572.54,1,21,7,99022,241.4,121,104.7388883,72.62770071,579,Good
65322e59-687c-45b0-ae7c-f0e125f089eb,617386,37585.42,10,36.6,14,932030,290.74,204,111.7490694,75.89194809,703,Good
5e23d042-dc22-4187-9eb0-c4090b8e6c7f,66500,21786.54,10,14.3,13,298452,290.14,175,99.7275565,75.61335193,668,Good
c9883559-f269-4709-95f1-64be8a6eb35e,270275,17603.12,4,17.7,19,645260,277.98,203,111.7343967,76.88317825,691,Good
8a48c5b2-bb91-40e8-9204-093a5fffbbb3,461681,71860.66,10,27.4,18,616572,292.15,130,129.7444825,76.72502062,667,Good
23df3705-6687-4f0e-8ed8-12f670a06353,365978,18502.77,3,14.7,13,551782,271.69,154,133.2285287,75.61335193,668,Good
93615134-29a2-4a50-a8a4-bdf4410226ef,106837,16474.14,6,9.8,13,196966,281.71,128,132.7109861,75.61335193,657,Good
f672fac2-fed4-41cf-8111-5c4f58ac984b,247741,11295.31,1,28.1,11,407484,252.54,153,122.2449382,74.92603791,636,Good
d959a0ee-3b70-4344-a4ec-faecafd20145,252871,26568.46,10,26.5,12,603702,285.51,140,102.2438609,75.29448983,638,Good
66f2e8bf-e128-4c90-a52f-d6c8e2e3ee90,3195515,60035.25,10,12.8,14,10481768,288.12,255,117.7233571,75.89194809,747,Good
a8aa956e-1fce-4e84-b736-eb76070308eb,92739,8019.14,10,11.8,11,271194,277.9,144,117.7199496,74.92603791,650,Good
0f43f9a0-e520-4b1a-9eb6-9ca947b81686,132221,14255.7,10,32.9,8,311784,287.09,144,97.74753581,73.3748061,637,Good
dccb0b43-a54d-47ae-b01b-382d193b475b,20976,5522.16,10,13,6,70840,265.78,120,99.72397425,71.69607095,597,Good
f43d924c-e0b3-4887-b5f2-e23cd7115bed,289807,11094.29,4,8,15,916828,253.85,160,107.1989462,76.13741602,628,Good
fbaec00b-a0a5-455a-be3b-5ae26853290a,352830,15582.66,4,18.2,6,517792,277.65,184,135.7351837,71.69607095,695,Good
2f616bc2-0b29-4146-89a9-9c28c5d49b5b,78945,16245.76,6,13,27,331232,283.99,178,116.2239743,77.75229229,683,Good
6aaa3f28-044a-4041-8c33-f7996c1e9f86,317642,14458.81,8,13.1,7,619190,278.17,177,134.2242756,72.62770071,690,Good
f1d74d83-329a-48c5-b21d-734916fdfbd7,284867,26938.58,2,12.5,14,712426,266.99,162,132.2223934,75.89194809,667,Good
bfda5e92-69e1-45d0-8997-7711c3b3ed6e,165357,34402.54,10,18.9,14,543972,286.41,130,122.2362143,75.89194809,653,Good
11293ae9-e87b-446a-9ec6-645eeb597561,64429,16419.42,2,18.5,12,285824,262.61,122,114.2356351,75.29448983,613,Good
73320c4c-be5f-4497-b4cd-77d67ba7a8d3,509485,27071.39,3,11.8,14,883124,271.6,175,135.7199496,75.89194809,686,Good
8a68583c-6dde-4d14-bb90-e79e853f8bd5,856330,32513.94,9,24,20,1404436,289.55,248,132.7418866,77.02679845,759,Good
a091a48e-4e02-4bfc-8a76-93a84156505f,89718,14254.94,9,17.1,17,408958,286.93,206,117.7333907,76.55000885,708,Good
9abf75ad-a154-455e-851a-c8f2e833054c,153805,46584.39,1,15.6,16,523798,260.55,141,130.2305306,76.35530868,643,Good
029c6c8f-7697-4cab-9607-9ba8286371cf,82042,14356.4,8,26.7,15,190784,284.83,123,126.7440027,76.13741602,650,Good
fb3a744a-2ad1-4564-b977-50e75c2ef3b2,122683,7081.11,4,12,6,295966,270.44,162,134.2206776,71.69607095,669,Good
fa03da3c-8a13-4f09-87e2-b02b4e6abd25,664620,28799.25,1,22.2,10,955988,257.88,206,136.7401861,74.49559327,696,Good
a10fd945-a57d-4f45-8d41-ab983ea1c8e9,25707,9457.44,10,17.8,6,205370,280.49,126,117.7345577,71.69607095,634,Good
97b2693e-edaf-4df3-83b6-c8c8540b9790,856900,7059.07,10,16,5,1302114,272.61,252,136.7313466,70.50611122,742,Good
c7385705-57c2-4c1c-9a6c-d1eed28c40d5,123120,21515.98,1,29.8,7,234476,256.28,121,134.7459548,72.62770071,625,Good
8b78a1a5-65f3-4cc1-a95f-cb4ac4b82212,676514,41511.01,10,14.3,24,1764224,287.63,246,134.2275565,77.48970544,757,Good
a119c83a-2682-4ab9-878a-20d1637df1ff,80427,13131.28,9,18.1,9,173404,287.3,130,136.2350298,73.98631574,666,Good
e4c3c17a-d9b2-4e23-9398-8f105c7b4587,52763,4887.18,2,15.1,3,107756,248.13,120,135.7294485,66.83990379,611,Good
8cabf538-329e-490f-8741-5defa77fd25d,143811,12044.67,10,19.2,12,379346,287.2,207,134.7366327,75.29448983,724,Good
53ea0db0-e881-42bf-93ee-9fa7a928d21c,919353,43271.74,7,22.9,15,1499322,286.48,227,136.7408796,76.13741602,742,Good
8c5f0c61-d595-4c11-baab-da8901b9e1d5,158536,2483.68,10,16.9,11,448800,243.51,160,102.2330392,74.92603791,612,Good
def8d3ef-d5a0-4b99-937e-6e2f63c90ec8,135033,11648.9,10,18,11,280720,286.41,164,136.7348742,74.92603791,692,Good
a5ceece0-c917-49f4-9c92-933093287117,445341,36331.8,4,17,20,935858,281.26,206,136.733216,77.02679845,722,Good
acefb58e-2ff3-4194-b5fc-8e72319ef619,1864052,6565.07,10,21.7,11,5188370,252.25,255,124.739663,74.92603791,717,Good
bd87fe5e-533c-48a5-9be7-3d359abee021,169917,14718.16,5,12,12,455422,279.71,198,137.2206776,75.29448983,712,Good
ff7f42c3-1c55-493b-8419-eee86adc5d93,99921,7752.19,2,16.4,4,172942,254.63,121,137.7321222,68.94427191,622,Good
00d369ca-8287-4517-8ae8-31230dfab5e5,420546,20747.81,10,18,21,999922,287.4,245,136.7348742,77.15779299,758,Good
23e0e514-faa2-4d54-a85d-96eda837e537,87989,26224.56,10,9.4,10,164076,284.35,121,138.2087214,74.49559327,657,Good
fb21688d-7441-4ae8-8031-bb302be4d19c,480092,22335.07,9,16.6,19,689700,286.24,207,138.2324957,76.88317825,728,Good
e6a1a701-99d3-4bda-ab32-2790100e5cbc,23389,14722.15,5,15.8,6,194788,266.67,120,134.7309439,71.69607095,633,Good
9215f2f3-caf2-4cd5-97c1-e770c23a437d,718086,52918.04,2,18.5,25,1397418,272.38,213,137.7356351,77.58378623,720,Good
6772e231-9444-45b7-8bc5-e53d86abe826,176168,45143.43,5,23.4,10,327404,286.3,124,138.2413492,74.49559327,662,Good
35a3679f-9846-4e2d-b820-f64b850d7991,95342,3699.68,6,11.8,8,346060,281.03,254,137.7199496,73.3748061,756,Good
6f0fb886-cacf-4e15-82cb-d125472a0c7b,150822,4157.2,6,15.6,3,219956,249.15,122,138.2305306,66.83990379,615,Good
d3a63b0a-5c8e-4923-9dd8-2e5d3690cbeb,221198,15285.31,6,18.5,9,499246,284.36,219,138.2356351,73.98631574,734,Good
cfba3d40-1de1-433d-91b4-1c1cf4e1956e,92682,30117.66,10,12.2,8,118052,289.64,121,102.2213812,73.3748061,626,Good
c395ce88-1bdb-4a5f-8afb-3cdfd22450d1,2852717,58647.87,10,13.5,8,3728142,288.57,254,107.2254355,73.3748061,733,Good
cbf20143-bb65-4fda-9291-96a611338337,139175,24812.86,10,16.3,8,174240,287.37,121,111.731932,73.3748061,633,Good
380301c9-f979-4f77-857c-e6a99afbade0,188347,20630.96,2,17.9,6,228140,278.88,254,128.2347169,71.69607095,743,Good
e0662d91-bd67-4332-8ffb-3456270b749f,381634,23138.77,6,18.3,10,481360,279.28,128,119.2353358,74.49559327,640,Good
1a840974-7a73-47b8-a1f6-628f16d900e3,418532,39780.3,10,14.6,13,701316,288.22,166,107.2282908,75.61335193,667,Good
d9392008-1d3d-4a39-b4c6-de0a30769a93,65683,15643.84,6,18.7,8,157476,286.68,130,92.23592783,73.3748061,620,Good
ba49d6f6-374c-4d06-ba2a-8a527902e4b4,100358,22733.12,2,26.9,10,225654,278.37,214,91.24414239,74.49559327,677,Good
ee4eb4f2-b202-4193-9b39-d767d61a0dc7,799102,36510.97,10,22.4,8,1041964,286.29,174,129.7403887,73.3748061,691,Good
536c15e8-7344-494e-b46e-428e604665e4,156541,15849.8,10,18.1,8,234784,282.43,122,127.7350298,73.3748061,646,Good
aeeb572c-9c6e-450e-8f5e-2661d2b11b2b,261478,13167.95,4,13.7,13,689678,273.11,209,102.2259894,75.61335193,680,Good
00d0c446-7c90-4391-8b39-ec0c6964297d,773680,46916.51,10,25.3,9,950994,294.05,247,132.2429625,73.98631574,759,Good
69bc7772-63ad-4334-9e8f-b3bdb6b2359c,229710,9576.76,10,17.3,4,281160,277.1,130,133.7337339,68.94427191,648,Good
9115d0db-9cae-4dbd-9be2-fc9f8086c36b,111017,25825.37,10,27,13,181830,296.29,237,119.2442114,75.61335193,742,Good
5781c554-f53f-4543-a3d3-374c1a0e83c1,536769,27237.26,1,16.6,18,805090,258.57,216,129.7324957,76.72502062,699,Good
53614809-fd02-4cee-85b1-f3cf238594fd,144704,43146.91,10,13.1,7,219340,285.9,120,132.7242756,72.62770071,651,Good
29f1a482-ee3a-4cb7-9b45-d5df32a50f6c,365484,24139.5,10,20.9,11,863654,282.73,167,97.73877328,74.92603791,651,Good
105ab1f5-4726-4931-948a-4c3a6ddb6145,161424,30248.19,10,26.4,7,209088,291.67,124,131.2437892,72.62770071,659,Good
297f3971-df8e-4eec-bb3c-c991eb28f540,176187,26372.95,10,22.4,23,313346,295.09,245,119.2403887,77.38801456,750,Good
d16bd7bc-2502-4257-89b9-79caa5aef7a4,541500,13813.19,10,19.7,9,798710,282.3,224,130.2373012,73.98631574,728,Good
ebb17c22-6824-4cdb-8313-d7f69aa7de06,304931,21378.99,1,17.8,13,556908,258.35,192,128.2345577,75.61335193,678,Good
393d28f1-ef60-4de0-852a-5c4f17d05c2d,639046,30125.64,2,34.6,15,963490,274.08,231,119.2482815,76.13741602,715,Good
7ad7aa57-cfc2-4be8-a912-9edd05f4d15c,662834,39546.6,10,13.1,10,796158,285.8,154,136.2242756,74.49559327,684,Good
1fff7e79-fcde-4fac-93ad-5b8efa0bea60,689282,24800.51,10,21.5,13,962742,290.44,248,132.7394469,75.61335193,758,Good
cd3857e2-79bc-4327-995d-78e5f10deded,61427,12894.35,10,22.4,6,182380,286.27,125,104.7403887,71.69607095,627,Good
aa135b67-bcd5-4d62-9bda-cd180ee2a53d,151088,38497.8,6,20.1,19,475376,287.88,155,102.2378117,76.88317825,654,Good
66531d03-3c28-4a6f-9d02-bf603c2c3264,473100,22370.98,10,25.8,6,576620,289.81,207,134.7433471,71.69607095,724,Good
10ce13cf-7db7-4f7c-be3e-61a01476bfd2,185535,15801.54,8,23.8,12,427966,283.09,148,111.7417105,75.29448983,651,Good
bc8914bc-c71e-4588-b655-73382396363b,143279,12897.39,10,17.2,12,194722,284.7,125,134.7335633,75.29448983,659,Good
546000b8-4040-437c-b74d-e73c83815390,1219021,55674.94,10,17,16,1872002,288.83,237,133.733216,76.35530868,750,Good
51912caf-1e03-4ac7-bfec-e899a2e2375b,174401,23039.4,5,10.1,14,332706,282.12,157,134.2125634,75.89194809,681,Good
40ca26f7-bb8f-4280-a86b-ea6685197d38,66690,22470.92,10,13.5,9,226468,285.08,122,124.7254355,73.98631574,646,Good
57020690-8234-40ea-a877-5ce13afec61a,124184,9704.44,2,12.8,8,172634,266.56,129,136.7233571,73.3748061,644,Good
7ab09c79-e7bd-4a1e-a99f-9e143386a583,513456,33718.92,10,25.2,17,645524,292.64,225,135.2428837,76.55000885,746,Good
7d6f589f-300c-48c5-b6aa-9fe782316ca4,104234,29632.02,5,17.7,17,242374,285.27,126,129.2343967,76.55000885,656,Good
53410f4c-47a4-4d4b-8238-a4582416d61e,134919,18956.68,10,15.8,9,305712,288.55,155,131.7309439,73.98631574,681,Good
4dcd17ad-9ca4-4321-9a93-73eff5eafef0,130454,12886.37,6,13.8,23,883322,279.38,245,99.72626028,77.38801456,713,Good
27492daa-eccf-4a4d-aeee-b970cc0c4dd6,148295,26952.64,10,15.8,9,280126,291.65,167,134.7309439,73.98631574,697,Good
4b397ecb-0adc-4b25-a9df-11145dafe2a0,228361,5759.28,10,15.6,4,324852,273.18,165,135.7305306,68.94427191,673,Good
f6b550e4-a55a-437c-bf3a-614d37f29607,151715,24047.16,8,17.5,14,566698,287.13,193,122.2340692,75.89194809,702,Good
b920f2c5-556a-4309-aea4-f1702a6e5f4d,47652,26801.78,3,14.5,26,116402,274.54,120,128.2280495,77.67107916,640,Good
c1fa6e35-b464-4fb7-a6d5-22efb12afbcf,611724,45558.77,7,15,16,1292566,285.91,221,133.7292232,76.35530868,734,Good
cf44f2c0-2b03-4fef-a0e3-6b5048d76c14,142063,14262.35,9,16.7,7,243694,285.16,133,135.7326791,72.62770071,664,Good
13a579dd-e309-45da-bfa0-6da17d8433c7,545718,14466.6,10,17.5,29,2018764,284.17,254,109.7340692,77.89885162,737,Good
c7f86ab0-c379-4368-bfb4-201829914008,212591,8025.79,10,24,7,558184,267.12,145,114.2418866,72.62770071,634,Good
c10cd4e0-1805-439b-b062-25a8df63396a,106324,25057.01,10,22.4,11,172172,282.4,120,134.2403887,74.92603791,652,Good
ee19643c-69b6-4bda-bb99-50a9469bb35e,248634,8033.58,3,14,9,351098,262.15,137,136.7267901,73.98631574,646,Good
8ca362b1-1e5a-46b9-b65d-e9186d0ddc11,267273,21603.95,10,23.5,23,801768,286.16,206,117.7414407,77.38801456,708,Good
afff17c1-3435-4258-9e52-9391be86bfda,443878,16441.27,8,13.9,11,761420,277.82,182,136.2265271,74.92603791,697,Good
786ecd80-eee1-4fb3-9943-7488eb933a31,58102,18349.44,3,23.9,6,212916,280.62,141,129.7417989,71.69607095,658,Good
5558aec1-a027-40be-926d-a49c17429508,233016,23674.38,8,17.5,10,448954,291.26,242,136.2340692,74.49559327,757,Good
7d452534-39aa-44fc-b1fc-3256368acdaf,291498,15215.2,10,24,8,517682,273.09,125,133.2418866,73.3748061,644,Good
e1206179-d6d7-4175-ade4-5b995a48f84f,303677,20135.44,10,16,12,432520,287.23,168,137.7313466,75.29448983,697,Good
fae73d75-089a-4406-9c2b-94c37baa8009,99142,6748.42,7,22.8,7,204622,273.63,126,135.2407832,72.62770071,645,Good
71659195-8201-4fbf-9884-8aa2b900c584,101764,13365.17,10,10.5,24,458524,284.89,224,133.7145225,77.48970544,737,Good
50e83d6f-aff9-4071-9723-b91485966b74,336414,14643.11,2,11.6,7,544808,260.92,151,137.7191958,72.62770071,655,Good
61df4e49-b75a-47fb-bbf0-ca5f5792aa38,158346,23762.92,3,19.7,13,671616,283.09,254,134.7373012,75.61335193,757,Good
e74bbffd-8637-4348-9b80-429c688c4395,83904,15541.62,5,11.4,9,326040,271.81,123,135.2184149,73.98631574,644,Good
d33a93f4-7d1d-41d2-94d8-221b8b189ecc,107084,31703.59,10,22.5,10,255112,291.95,130,136.2404887,74.49559327,671,Good
a614e862-a581-4ee7-b85a-341aa29e4b33,382603,33351.84,10,13.7,11,463408,289.19,161,138.7259894,74.92603791,695,Good
196e9505-b5f5-475e-83a7-75fb517670d4,356592,30634.65,5,11.2,9,648208,282.18,194,138.2176054,73.98631574,711,Good
08aeab3c-1245-47a1-ad1a-43044e37628b,185250,27619.35,10,40.6,20,509520,288.49,139,125.7504106,77.02679845,666,Good
8ccc0e11-9557-47f5-9ab2-d731195c6e60,100909,28624.45,2,16,14,460020,273.45,181,135.7313466,75.89194809,692,Good
654b44dc-e98b-4417-adf6-f9881a3a7742,193686,12361.4,3,18.6,16,604494,277.52,247,136.2357822,76.35530868,749,Good
2664549d-34d1-409d-9cf2-cf55f4e5c918,51737,10650.26,6,12.9,8,159720,276.48,122,137.2236681,73.3748061,648,Good
e6f46b52-8a13-4ce0-afa7-ff1e1430f685,282340,27011.16,10,14.1,14,408672,286.11,133,138.2270493,75.89194809,670,Good
67b95bf5-6a48-4f42-9193-a43c3ae1bfb4,175807,8269.75,7,9.7,11,280390,276.4,157,138.2104379,74.92603791,679,Good
87de28ba-1989-450e-aac9-abd187f18588,581685,31659.13,5,15.3,10,935462,283.46,227,138.72989,74.49559327,740,Good
2f288c37-febd-45f3-b896-ba6bdcbdbe6d,175788,34014.37,10,17.6,14,392920,288.37,128,137.7342339,75.89194809,669,Good
ffac8650-4bf1-4419-ba9d-7ceadc979a10,4313,10439.36,5,25.2,6,56034,263.46,120,130.7428837,71.69607095,626,Good
d457db62-b682-474c-8d3d-6a98705bcdac,404320,28728,1,12.9,12,705056,260.15,236,138.7236681,75.29448983,724,Good
a7ab809b-ac23-4bb1-ad7e-eed505bb6e03,67754,10875.6,10,10.3,8,321574,287.47,241,137.7135625,73.3748061,753,Good
b97eb3f1-9102-4e80-a099-a059832b7145,70528,13382.46,7,13.9,25,186868,287.02,159,137.7265271,77.58378623,692,Good
af7b7395-06c1-4206-b361-6467d159cbf3,142462,15330.15,5,25.2,21,868230,281.49,242,135.2428837,77.15779299,749,Good
94ed9fd8-d598-48ab-96ab-0f7d2863c7e5,91789,13879.12,7,17.7,8,167376,285,126,138.2343967,73.3748061,661,Good
bf31ca4d-658c-4a1e-a8eb-4a872789b5e1,27379,11876.71,10,13.3,3,64812,287.68,121,138.7248644,66.83990379,654,Good
93096831-1894-4a1b-ad9d-342484bd9d22,397499,19632.89,3,17.3,14,1278486,279.26,254,137.7337339,75.89194809,757,Good
c1128a6f-b0e3-4e32-8da8-35bfd99220a9,321062,27570.71,10,13.5,22,653378,287.56,200,138.2254355,77.27775327,725,Good
a36155dc-493f-43fa-9fcb-f59fff554dea,38399,30545.54,7,13.6,9,49456,284.23,120,97.72571453,73.98631574,616,Good
74e5b4d6-3377-4bdc-9ebd-e7c476b86555,227981,31023.77,10,17.2,10,303424,295.06,252,104.7335633,74.49559327,737,Good
fb7bde9d-a3c2-4a79-a766-94e1879cfc29,262694,39489.98,10,20.3,15,323928,291.52,130,104.7380593,76.13741602,640,Good
ae6c39ee-605c-4cad-921b-e51b32605010,198341,25324.91,5,20,9,296714,280.66,122,92.237686,73.98631574,609,Good
8dd21f56-3f91-456f-9288-4660cbbb5c7a,799121,47698.74,8,12.7,10,985424,285.29,170,127.723041,74.49559327,687,Good
f922a1c3-98e7-4870-ade3-dd9a9b2fa5ee,124184,22015.3,2,14.7,8,145552,269.68,121,130.7285287,73.3748061,634,Good
97352ea6-bc81-4a40-88fe-01a680d54238,89528,28422.29,2,18.9,10,139524,275.17,122,114.2362143,74.49559327,626,Good
6afb2f5a-cc28-436c-85ee-258fac3d2fb2,226632,18156.59,10,22.5,11,284922,294.03,241,123.7404887,74.92603791,747,Good
eea12d16-28e5-4bbd-a7b4-0af6d805c4a5,177612,21936.64,6,28,8,260678,291.48,224,109.7448745,73.3748061,716,Good
ec7f31d3-0eb9-408b-a925-1c92a4a4b85b,422237,24503.16,2,20.5,12,636592,271.18,186,116.238302,75.29448983,674,Good
862cb1c6-cf59-4108-9ade-3edbd57ac59e,48944,6914.86,6,13,21,57244,265.63,120,123.7239743,77.15779299,627,Good
2faccacb-e904-418e-a729-3fd23623fd07,260908,34344.97,10,15.5,13,666908,288.39,176,91.23031983,75.61335193,659,Good
4b10224a-4d02-48bf-a3dc-688339218a16,373882,18513.98,10,15.4,9,763510,276.72,148,93.73010631,73.98631574,625,Good
23fe3584-8411-49ff-8023-db970160a3ef,680257,31547.6,10,19.4,20,856174,287.52,191,124.7369043,77.02679845,705,Good
2f3ee19b-fb57-41e1-9040-4d91f5b46782,114152,13211.27,10,27.5,7,140492,287.48,122,126.7445491,72.62770071,649,Good
01c29382-05a0-4a56-92f7-f589feb11cab,532494,34903.19,7,28.4,8,983356,284.56,170,95.24512655,73.3748061,652,Good
5f723e66-6955-4398-a0bb-2b7833cbb1cb,254942,17696.6,3,20.4,10,470800,276.43,178,114.2381813,74.49559327,670,Good
52a41147-0596-49d6-b56a-777df0de890c,272441,9774.36,1,15.9,7,326546,259.65,240,134.7311465,72.62770071,720,Good
739e5bde-d243-4a1d-adfb-19276910910e,162355,29488.95,2,22.3,5,270886,277.6,195,128.2402879,70.50611122,694,Good
d485918a-a8cc-4b18-a8a7-7e7145a088f1,132430,28284.92,10,14.7,8,372196,285.73,126,104.7285287,73.3748061,629,Good
231c42c6-9ec3-43b0-82e7-ddbb18630e19,416024,19322.05,8,20.5,12,742258,281.25,174,116.238302,75.29448983,675,Good
aa514513-0b5f-41b3-af92-841ac2143183,591470,39025.62,10,24,23,1068430,287.12,177,102.2418866,77.38801456,671,Good
97281336-1e45-41d2-acb2-263ce56a590e,538023,47990.58,10,18,10,1372162,289.71,232,111.7348742,74.49559327,723,Good
af534dea-d27e-4fd6-9de8-efaa52a78ec0,437171,18660.28,2,22.6,4,555038,264.77,143,133.7405877,68.94427191,645,Good
dea81a62-6b12-4596-a517-d53eaff62e9d,172976,20043.48,1,15.8,11,275880,255.18,124,131.2309439,74.92603791,624,Good
67f57174-aac4-46cf-9811-ab59a8c4fecc,140866,46256.83,10,24.6,16,334906,292.37,128,102.2423975,76.35530868,637,Good
aad92fda-be71-44fd-9f49-8c12afe48828,150936,19383.99,10,18,20,492316,285.22,157,92.23487423,77.02679845,643,Good
1551a60f-c60e-4b2c-8ded-4b92bd4d4088,50654,11617.55,10,19.1,8,105314,285.19,121,123.7364947,73.3748061,643,Good
c5063d8c-4fbe-4b31-a772-450c8e956c9d,95551,3099.28,8,18.5,5,137104,274.76,146,131.7356351,70.50611122,658,Good
869c88af-6fd1-4e1c-aeda-a1e37f76682e,349467,18629.5,10,15.1,14,657954,288.51,241,129.7294485,75.89194809,748,Good
c614ea33-0101-42a3-9474-d1bb90b13794,94867,20472.69,2,9.7,8,131252,260.06,120,135.7104379,73.3748061,629,Good
